ItemID,Name,resourcename,ResourceVariation,Class,Category,BuyCategory,WeaponSlot,Team,UsableMod,UseType,EquipType,ItemType,WaitAfterExpire,RepurchaseDiscountRate,userType
5179,#CSO2_ITEM_NAME_awm_spray1,awm,spray1,item,weapon,snip,0,0,0,0,0,3,5,0,0
5180,#CSO2_ITEM_NAME_awm_camo1,awm,camo1,item,weapon,snip,0,0,0,0,0,3,5,0,0
5181,#CSO2_ITEM_NAME_xm1014_heart1,xm1014,heart1,item,weapon,shotgun,0,0,0,0,0,0,5,0,0
5182,#CSO2_ITEM_NAME_striker12_cobalt1,striker12,cobalt1,item,weapon,shotgun,0,0,0,0,0,3,5,0,0
5183,#CSO2_ITEM_NAME_scarl_cobalt1,scarl,cobalt1,item,weapon,rifle,0,3,0,0,0,3,5,0,0
5184,#CSO2_ITEM_NAME_aek971_cobalt1,aek971,cobalt1,item,weapon,rifle,0,2,0,0,0,3,5,0,0
5185,#CSO2_ITEM_NAME_k5_paint1,k5,paint1,item,weapon,pistol,1,0,0,0,0,3,5,0,0
5186,#CSO2_ITEM_NAME_k5_camo2,k5,camo2,item,weapon,pistol,1,0,0,0,0,3,5,0,0
5187,#CSO2_ITEM_NAME_k5_infernal1,k5,infernal1,item,weapon,pistol,1,0,0,0,0,3,5,0,0
5188,#CSO2_ITEM_NAME_k1_paint1,k1,paint1,item,weapon,smg,0,0,0,0,0,3,5,0,0
5189,#CSO2_ITEM_NAME_k1_camo2,k1,camo2,item,weapon,smg,0,0,0,0,0,3,5,0,0
5190,#CSO2_ITEM_NAME_k2c_paint1,k2c,paint1,item,weapon,rifle,0,0,0,0,0,3,5,0,0
5191,#CSO2_ITEM_NAME_k2c_camo2,k2c,camo2,item,weapon,rifle,0,0,0,0,0,3,5,0,0
5192,#CSO2_ITEM_NAME_qsz92_paint1,qsz92,paint1,item,weapon,pistol,1,0,0,0,0,3,5,0,0
5193,#CSO2_ITEM_NAME_qsz92_camo2,qsz92,camo2,item,weapon,pistol,1,0,0,0,0,3,5,0,0
5194,#CSO2_ITEM_NAME_qbs09_paint1,qbs09,paint1,item,weapon,shotgun,0,0,0,0,0,3,5,0,0
5195,#CSO2_ITEM_NAME_qbs09_camo2,qbs09,camo2,item,weapon,shotgun,0,0,0,0,0,3,5,0,0
5196,#CSO2_ITEM_NAME_csls06_paint1,csls06,paint1,item,weapon,smg,0,0,0,0,0,3,5,0,0
5197,#CSO2_ITEM_NAME_csls06_camo2,csls06,camo2,item,weapon,smg,0,0,0,0,0,3,5,0,0
5198,#CSO2_ITEM_NAME_akm_paint1,akm,paint1,item,weapon,rifle,0,2,0,0,0,3,5,0,0
5199,#CSO2_ITEM_NAME_akm_camo2,akm,camo2,item,weapon,rifle,0,2,0,0,0,3,5,0,0
5200,#CSO2_ITEM_NAME_akm_infernal1,akm,infernal1,item,weapon,rifle,0,2,0,0,0,3,5,0,0
5201,#CSO2_ITEM_NAME_mk18_paint1,mk18,paint1,item,weapon,rifle,0,3,0,0,0,3,5,0,0
5202,#CSO2_ITEM_NAME_mk18_camo2,mk18,camo2,item,weapon,rifle,0,3,0,0,0,3,5,0,0
5203,#CSO2_ITEM_NAME_mk18_infernal1,mk18,infernal1,item,weapon,rifle,0,3,0,0,0,3,5,0,0
5204,#CSO2_ITEM_NAME_awm_paint1,awm,paint1,item,weapon,snip,0,0,0,0,0,3,5,0,0
5205,#CSO2_ITEM_NAME_awm_camo2,awm,camo2,item,weapon,snip,0,0,0,0,0,3,5,0,0
5206,#CSO2_ITEM_NAME_awm_infernal1,awm,infernal1,item,weapon,snip,0,0,0,0,0,3,5,0,0
5207,#CSO2_ITEM_NAME_qsz92_panda,qsz92,panda,item,weapon,pistol,1,0,0,0,0,0,5,0,0
5208,#CSO2_ITEM_NAME_qbs09_panda,qbs09,panda,item,weapon,shotgun,0,0,0,0,0,0,5,0,0
5209,#CSO2_ITEM_NAME_csls06_panda,csls06,panda,item,weapon,smg,0,0,0,0,0,0,5,0,0
5212,#CSO2_ITEM_NAME_chngrenade,hegrenade,chngrenade,item,weapon,equip,3,0,0,0,0,0,5,0,0
5213,#CSO2_ITEM_NAME_awm_chngold1,awm,chngold1,item,weapon,snip,0,0,0,0,0,0,5,0,0
5214,#CSO2_ITEM_NAME_ar57_amethyst1,ar57,amethyst1,item,weapon,smg,0,0,0,0,0,3,5,0,0
5215,#CSO2_ITEM_NAME_elites_amethyst1,elites,amethyst1,item,weapon,pistol,1,2,0,0,0,3,5,0,0
5216,#CSO2_ITEM_NAME_awm_amethyst1,awm,amethyst1,item,weapon,snip,0,0,0,0,0,3,5,0,0
5217,#CSO2_ITEM_NAME_k2c_amethyst1,k2c,amethyst1,item,weapon,rifle,0,0,0,0,0,3,5,0,0
5218,#CSO2_ITEM_NAME_akm_nebula,akm,nebula1,item,weapon,rifle,0,2,0,0,0,0,5,0,0
5219,#CSO2_ITEM_NAME_mk18_nebula,mk18,nebula1,item,weapon,rifle,0,3,0,0,0,0,5,0,0
5220,#CSO2_ITEM_NAME_awm_nebula,awm,nebula1,item,weapon,snip,0,0,0,0,0,0,5,0,0
5221,#CSO2_ITEM_NAME_wrench_infernal1,wrench,infernal1,item,weapon,knife,2,0,0,1,0,0,5,0,0
5222,#CSO2_ITEM_NAME_F2000_chrome1,f2000,chrome1,item,weapon,rifle,0,0,0,0,0,3,5,0,0
5223,#CSO2_ITEM_NAME_mx4_chrome1,mx4,chrome1,item,weapon,smg,0,0,0,0,0,3,5,0,0
5224,#CSO2_ITEM_NAME_akm_chrome1,akm,chrome1,item,weapon,rifle,0,2,0,0,0,3,5,0,0
5225,#CSO2_ITEM_NAME_g3sg1_chrome1,g3sg1,chrome1,item,weapon,snip,0,2,0,0,0,3,5,0,0
5226,#CSO2_ITEM_NAME_pkm_chrome1,pkm,chrome1,item,weapon,mach,0,0,1|2|3|5|6|8|14|15|17|20|22|24|25|26|27|29|36|37|38|42|44|45|46|48|49|51|53|55|57|58|59|61|63|65,0,0,3,5,0,0
5227,#CSO2_ITEM_NAME_smokegrenade_heal,smokegrenade,heal,item,weapon,equip,4,0,50,0,0,0,5,0,0
5228,#CSO2_ITEM_NAME_smokegrenade_ghost,smokegrenade,ghost,item,weapon,equip,4,0,50,0,0,0,5,0,0
5229,#CSO2_ITEM_NAME_hegrenade_guided,hegrenade,guided,item,weapon,equip,3,0,50,0,0,0,5,0,0
5230,#CSO2_ITEM_NAME_netlauncher_gold,netlauncher,gold,item,weapon,shotgun,0,0,50,0,0,0,5,0,0
5231,#CSO2_ITEM_NAME_harpoon_gold,harpoon,gold,item,weapon,knife,2,0,0,0,0,0,5,0,0
5232,#CSO2_ITEM_NAME_CROWBAR_gold,crowbar,gold,item,weapon,knife,2,0,0,0,0,0,5,0,0
5233,#CSO2_ITEM_NAME_m79_hunter1,m79,hunter1,item,weapon,mach,0,0,3|26|36|37|44|45|46|48|53|57|63|65,0,0,0,5,0,0
5234,#CSO2_ITEM_NAME_m32_hunter1,m32,hunter1,item,weapon,mach,0,0,3|26|36|37|44|45|46|48|53|57|63|65,0,0,0,5,0,0
5235,#CSO2_ITEM_NAME_paw20_hunter1,paw20,hunter1,item,weapon,mach,0,0,3|26|36|37|44|45|46|48|53|57|63|65,0,0,0,5,0,0
5236,#CSO2_ITEM_NAME_chinalake_hunter1,chinalake,hunter1,item,weapon,mach,0,0,3|26|36|37|44|45|46|48|53|57|63|65,0,0,0,5,0,0
5237,#CSO2_ITEM_NAME_ar57_magpie1,ar57,magpie1,item,weapon,smg,0,0,0,0,0,0,5,0,0
5238,#CSO2_ITEM_NAME_mp5_cobalt1,mp5,cobalt1,item,weapon,smg,0,0,0,0,0,3,5,0,0
5239,#CSO2_ITEM_NAME_m60_cobalt1,m60,cobalt1,item,weapon,mach,0,0,1|2|3|5|6|8|14|15|17|20|22|24|25|26|27|29|36|37|38|42|44|45|46|48|49|51|53|55|57|58|59|61|63|65,0,0,3,5,0,0
5240,#CSO2_ITEM_NAME_mk18_cobalt1,mk18,cobalt1,item,weapon,rifle,0,3,0,0,0,3,5,0,0
5241,#CSO2_ITEM_NAME_sg550_cobalt1,sg550,cobalt1,item,weapon,snip,0,3,0,0,0,3,5,0,0
5242,#CSO2_ITEM_NAME_m870_cobalt1,m870,cobalt1,item,weapon,shotgun,0,0,0,0,0,3,5,0,0
5243,#CSO2_ITEM_NAME_akm_special2,akm,special2,item,weapon,rifle,0,2,0,0,0,0,5,0,0
5244,#CSO2_ITEM_NAME_awmgauss_black,awmgauss,black,item,weapon,snip,0,0,0,0,0,0,5,0,0
5245,#CSO2_ITEM_NAME_usp_gauss,usp45,gauss,item,weapon,pistol,1,0,0,0,0,0,5,0,0
5246,#CSO2_ITEM_NAME_GLOCK18_gauss,glock18,gauss,item,weapon,pistol,1,0,0,0,0,0,5,0,0
5247,#CSO2_ITEM_NAME_deserteagle_gauss,deserteagle,gauss,item,weapon,pistol,1,0,0,0,0,0,5,0,0
5248,#CSO2_ITEM_NAME_m99_silver1,m99,silver1,item,weapon,snip,0,0,3|26|36|37|44|45|46|48|53|57|63|65,0,0,3,5,0,0
5249,#CSO2_ITEM_NAME_galil_silver1,galil,silver1,item,weapon,rifle,0,2,0,0,0,3,5,0,0
5250,#CSO2_ITEM_NAME_famas_silver1,famas,silver1,item,weapon,rifle,0,3,0,0,0,3,5,0,0
5251,#CSO2_ITEM_NAME_mac10_silver1,mac10,silver1,item,weapon,smg,0,2,0,0,0,3,5,0,0
5252,#CSO2_ITEM_NAME_tmp_silver1,tmp,silver1,item,weapon,smg,0,3,0,0,0,3,5,0,0
5253,#CSO2_ITEM_NAME_TOYHAMMER_GOLD,toyhammer,gold,item,weapon,knife,2,0,0,0,0,0,5,0,0
5254,#CSO2_ITEM_NAME_KNIFE_MIU,default_knife,miu,item,weapon,knife,2,0,0,0,0,0,5,0,0
5255,#CSO2_ITEM_NAME_KNIFE_ATHENA,default_knife,athena,item,weapon,knife,2,0,0,0,0,0,5,0,0
5257,#CSO2_ITEM_NAME_k5_opal1,k5,opal1,item,weapon,pistol,1,0,0,0,0,0,5,0,0
5258,#CSO2_ITEM_NAME_K1_opal1,k1,opal1,item,weapon,smg,0,0,0,0,0,0,5,0,0
5259,#CSO2_ITEM_NAME_k2c_opal1,k2c,opal1,item,weapon,rifle,0,0,0,0,0,0,5,0,0
5260,#CSO2_ITEM_NAME_k12_opal1,k12,opal1,item,weapon,mach,0,0,1|2|3|5|6|8|14|15|17|20|22|24|25|26|27|29|36|37|38|42|44|45|46|48|49|51|53|55|57|58|59|61|63|65,0,0,0,5,0,0
5261,#CSO2_ITEM_NAME_usas12_opal1,usas12,opal1,item,weapon,shotgun,0,0,0,0,0,0,5,0,0
5262,#CSO2_ITEM_NAME_af2011a1_ruby1,af2011a1,ruby1,item,weapon,pistol,1,0,0,0,0,0,5,0,0
5263,#CSO2_ITEM_NAME_GILBOASNAKE_ruby1,gilboasnake,ruby1,item,weapon,rifle,0,0,0,0,0,0,5,0,0
5264,#CSO2_ITEM_NAME_DP12_ruby1,dp12,ruby1,item,weapon,shotgun,0,0,0,0,0,0,5,0,0
5265,#CSO2_ITEM_NAME_dbarrel_ruby1,dbarrel,ruby1,item,weapon,shotgun,0,0,0,0,0,0,5,0,0
5267,#CSO2_ITEM_NAME_awm_gold1,awm,gold1,item,weapon,snip,0,0,0,0,0,3,5,0,0
5268,#CSO2_ITEM_NAME_mk18_gold1,mk18,gold1,item,weapon,rifle,0,3,0,0,0,3,5,0,0
5269,#CSO2_ITEM_NAME_akm_gold1,akm,gold1,item,weapon,rifle,0,2,0,0,0,3,5,0,0
5270,#CSO2_ITEM_NAME_usp_gold1,usp45,gold1,item,weapon,pistol,1,0,0,0,0,3,5,0,0
5271,#CSO2_ITEM_NAME_GLOCK18_gold1,glock18,gold1,item,weapon,pistol,1,0,0,0,0,3,5,0,0
5272,#CSO2_ITEM_NAME_elites_gold1,elites,gold1,item,weapon,pistol,1,2,0,0,0,3,5,0,0
5273,#CSO2_ITEM_NAME_mg3_xmas,mg3,xmas,item,weapon,mach,0,0,1|2|3|5|6|8|14|15|17|20|22|24|25|26|27|29|36|37|38|42|44|45|46|48|49|51|53|55|57|58|59|61|63|65,0,0,3,5,0,0
5274,#CSO2_ITEM_NAME_usas12_xmas,usas12,xmas,item,weapon,shotgun,0,0,0,0,0,3,5,0,0
5275,#CSO2_ITEM_NAME_m99_xmas,m99,xmas,item,weapon,snip,0,0,3|26|36|37|44|45|46|48|53|57|63|65,0,0,3,5,0,0
5276,#CSO2_ITEM_NAME_paw20_xmas,paw20,xmas,item,weapon,mach,0,0,3|26|36|37|44|45|46|48|53|57|63|65,0,0,3,5,0,0
5277,#CSO2_ITEM_NAME_partygrenade,hegrenade,partygrenade,item,weapon,equip,3,0,0,0,0,0,5,0,0
5278,#CSO2_ITEM_NAME_m16a2_honor,m16a2,honor,item,weapon,rifle,0,0,0,0,0,0,5,0,0
5279,#CSO2_ITEM_NAME_usp_honor,usp45,honor,item,weapon,pistol,1,0,0,0,0,0,5,0,0
5280,#CSO2_ITEM_NAME_GLOCK18_honor,glock18,honor,item,weapon,pistol,1,0,0,0,0,0,5,0,0
5281,#CSO2_ITEM_NAME_KNIFE_2017chicken,default_knife,2017chicken,item,weapon,knife,2,0,0,0,0,0,5,0,0
5282,#CSO2_ITEM_NAME_m3dragon_black,m3dragon,black,item,weapon,shotgun,0,0,0,0,0,0,5,0,0
5283,#CSO2_ITEM_NAME_chocogrenade,hegrenade,chocogrenade,item,weapon,equip,3,0,0,0,0,0,5,0,0
5284,#CSO2_ITEM_NAME_mp5_panda,mp5,panda,item,weapon,smg,0,0,0,0,0,0,5,0,0
5285,#CSO2_ITEM_NAME_ar57_neon1,ar57,neon1,item,weapon,smg,0,0,0,0,0,3,5,0,0
5286,#CSO2_ITEM_NAME_usas12_amethyst1,usas12,amethyst1,item,weapon,shotgun,0,0,0,0,0,3,5,0,0
5287,#CSO2_ITEM_NAME_kriss_superv_amethyst1,krisssuperv,amethyst1,item,weapon,smg,0,0,0,0,0,3,5,0,0
5288,#CSO2_ITEM_NAME_deserteagle_amethyst1,deserteagle,amethyst1,item,weapon,pistol,1,0,0,0,0,3,5,0,0
5289,#CSO2_ITEM_NAME_m60_amethyst1,m60,amethyst1,item,weapon,mach,0,0,1|2|3|5|6|8|14|15|17|20|22|24|25|26|27|29|36|37|38|42|44|45|46|48|49|51|53|55|57|58|59|61|63|65,0,0,3,5,0,0
5290,#CSO2_ITEM_NAME_KNIFE_lollipop,default_knife,lollipop,item,weapon,knife,2,0,0,0,0,0,5,0,0
5291,#CSO2_ITEM_NAME_qbz95_panda,qbz95,panda,item,weapon,rifle,0,0,0,0,0,0,5,0,0
5292,#CSO2_ITEM_NAME_k12_honor,k12,honor,item,weapon,mach,0,0,1|2|3|5|6|8|14|15|17|20|22|24|25|26|27|29|36|37|38|42|44|45|46|48|49|51|53|55|57|58|59|61|63|65,0,0,0,5,0,0
5293,#CSO2_ITEM_NAME_xm1014_honor,xm1014,honor,item,weapon,shotgun,0,0,0,0,0,3,5,0,0
5294,#CSO2_ITEM_NAME_fiveseven_cobalt1,fiveseven,cobalt1,item,weapon,pistol,1,3,0,0,0,3,5,0,0
5295,#CSO2_ITEM_NAME_tmp_cobalt1,tmp,cobalt1,item,weapon,smg,0,3,0,0,0,3,5,0,0
5296,#CSO2_ITEM_NAME_acr_cobalt1,acr,cobalt1,item,weapon,rifle,0,3,0,0,0,3,5,0,0
5297,#CSO2_ITEM_NAME_huntknife_cobalt1,huntknife,cobalt1,item,weapon,knife,2,0,0,1,0,3,5,0,0
5298,#CSO2_ITEM_NAME_F2000_neon1,f2000,neon1,item,weapon,rifle,0,0,0,0,0,0,5,0,0
5299,#CSO2_ITEM_NAME_galilsniper_tesla,galilsniper,tesla,item,weapon,snip,0,0,0,0,0,0,5,0,0
5300,#CSO2_ITEM_NAME_awm_special,awm,special,item,weapon,snip,0,0,0,0,0,0,5,0,0
5301,#CSO2_ITEM_NAME_deserteagle_bluephoenix,deserteagle,bluephoenix,item,weapon,pistol,1,0,0,0,0,3,5,0,0
5302,#CSO2_ITEM_NAME_qjy88_panda,qjy88,panda,item,weapon,mach,0,0,1|2|3|5|6|8|14|15|17|20|22|24|25|26|27|29|36|37|38|42|44|45|46|48|49|51|53|55|57|58|59|61|63|65,0,0,0,5,0,0
5303,#CSO2_ITEM_NAME_KNIFE_PICKAX,default_knife,pickax,item,weapon,knife,2,0,0,0,0,0,5,0,0
5304,#CSO2_ITEM_NAME_KNIFE_ICEPICKEL,default_knife,icepickel,item,weapon,knife,2,0,0,0,0,0,5,0,0
5305,#CSO2_ITEM_NAME_KNIFE_GOLDPOP,default_knife,goldpop,item,weapon,knife,2,0,0,0,0,0,5,0,0
5306,#CSO2_ITEM_NAME_striker12_newpanda1,striker12,newpanda1,item,weapon,shotgun,0,0,0,0,0,3,5,0,0
5307,#CSO2_ITEM_NAME_g3ka4_pink1,g3ka4,pink1,item,weapon,rifle,0,0,0,0,0,0,5,0,0
5308,#CSO2_ITEM_NAME_g36k_pink1,g36k,pink1,item,weapon,rifle,0,0,0,0,0,0,5,0,0
5309,#CSO2_ITEM_NAME_xm8carbine_pink1,xm8carbine,pink1,item,weapon,rifle,0,0,0,0,0,0,5,0,0
5310,#CSO2_ITEM_NAME_hk416c_pink1,hk416c,pink1,item,weapon,smg,0,0,0,0,0,0,5,0,0
5311,#CSO2_ITEM_NAME_m27iar_pink1,m27iar,pink1,item,weapon,mach,0,0,0,0,0,0,5,0,0
5312,#CSO2_ITEM_NAME_kriss_superv_honor,krisssuperv,honor,item,weapon,smg,0,0,0,0,0,0,5,0,0
5313,#CSO2_ITEM_NAME_awm_honor,awm,honor,item,weapon,snip,0,0,0,0,0,0,5,0,0
5314,#CSO2_ITEM_NAME_m60_newpanda1,m60,newpanda1,item,weapon,mach,0,0,1|2|3|5|6|8|14|15|17|20|22|24|25|26|27|29|36|37|38|42|44|45|46|48|49|51|53|55|57|58|59|61|63|65,0,0,0,5,0,0
5315,#CSO2_ITEM_NAME_awm_lion,awm,lion,item,weapon,snip,0,0,0,0,0,3,5,0,0
5316,#CSO2_ITEM_NAME_mk18_falcon,mk18,falcon,item,weapon,rifle,0,3,0,0,0,3,5,0,0
5317,#CSO2_ITEM_NAME_akm_bear,akm,bear,item,weapon,rifle,0,2,0,0,0,3,5,0,0
5318,#CSO2_ITEM_NAME_KNIFE_PHOBOS,default_knife,phobos,item,weapon,knife,2,0,0,0,0,0,5,0,0
5319,#CSO2_ITEM_NAME_tmpmelt_prototype,tmpmelt,prototype,item,weapon,smg,0,3,0,0,0,0,5,0,0
5320,#CSO2_ITEM_NAME_p90_newpanda1,p90,newpanda1,item,weapon,smg,0,0,0,0,0,0,5,0,0
5321,#CSO2_ITEM_NAME_MP7_neon1,mp7,neon1,item,weapon,smg,0,0,0,0,0,3,5,0,0
5322,#CSO2_ITEM_NAME_aek971_gold1,aek971,gold1,item,weapon,rifle,0,2,0,0,0,3,5,0,0
5323,#CSO2_ITEM_NAME_ak12_gold1,ak12,gold1,item,weapon,rifle,0,2,0,0,0,3,5,0,0
5324,#CSO2_ITEM_NAME_scarl_gold1,scarl,gold1,item,weapon,rifle,0,3,0,0,0,3,5,0,0
5325,#CSO2_ITEM_NAME_acr_gold1,acr,gold1,item,weapon,rifle,0,3,0,0,0,3,5,0,0
5326,#CSO2_ITEM_NAME_t65_marble1,t65,marble1,item,weapon,rifle,0,0,0,0,0,0,5,0,0
5327,#CSO2_ITEM_NAME_t86_marble1,t86,marble1,item,weapon,rifle,0,0,0,0,0,0,5,0,0
5328,#CSO2_ITEM_NAME_t91_marble1,t91,marble1,item,weapon,rifle,0,0,0,0,0,0,5,0,0
5329,#CSO2_ITEM_NAME_xt97_marble1,xt97,marble1,item,weapon,rifle,0,0,0,0,0,0,5,0,0
5330,#CSO2_ITEM_NAME_kukriknife_amethyst1,kukriknife,amethyst1,item,weapon,knife,2,0,0,0,0,0,5,0,0
5331,#CSO2_ITEM_NAME_akm_newpanda1,akm,newpanda1,item,weapon,rifle,0,2,0,0,0,0,5,0,0
5332,#CSO2_ITEM_NAME_mg3_neon1,mg3,neon1,item,weapon,mach,0,0,1|2|3|5|6|8|14|15|17|20|22|24|25|26|27|29|36|37|38|42|44|45|46|48|49|51|53|55|57|58|59|61|63|65,0,0,0,5,0,0
5333,#CSO2_ITEM_NAME_aek971_blackmamba1,aek971,blackmamba1,item,weapon,rifle,0,2,0,0,0,3,5,0,0
5334,#CSO2_ITEM_NAME_ak12_blackmamba1,ak12,blackmamba1,item,weapon,rifle,0,2,0,0,0,3,5,0,0
5335,#CSO2_ITEM_NAME_scarl_blackmamba1,scarl,blackmamba1,item,weapon,rifle,0,3,0,0,0,3,5,0,0
5336,#CSO2_ITEM_NAME_acr_blackmamba1,acr,blackmamba1,item,weapon,rifle,0,3,0,0,0,3,5,0,0
5337,#CSO2_ITEM_NAME_mk23_blackmamba1,mk23,blackmamba1,item,weapon,pistol,1,0,0,0,0,3,5,0,0
5338,#CSO2_ITEM_NAME_m99railgun_proto,m99railgun,proto,item,weapon,snip,0,0,3|26|36|37|44|45|46|48|53|57|63|65,0,0,0,5,0,0
5339,#CSO2_ITEM_NAME_m99railgun_black,m99railgun,black,item,weapon,snip,0,0,3|26|36|37|44|45|46|48|53|57|63|65,0,0,0,5,0,0
5340,#CSO2_ITEM_NAME_mk18_newpanda1,mk18,newpanda1,item,weapon,rifle,0,3,0,0,0,0,5,0,0
5341,#CSO2_ITEM_NAME_scarH_lion1,scarh,lion1,item,weapon,rifle,0,0,0,0,0,3,5,0,0
5343,#CSO2_ITEM_NAME_striker12_honor,striker12,honor,item,weapon,shotgun,0,0,0,0,0,3,5,0,0
5344,#CSO2_ITEM_NAME_FNC_honor,fnc,honor,item,weapon,rifle,0,0,0,0,0,3,5,0,0
5346,#CSO2_ITEM_NAME_UMP45_ruby1,ump45,ruby1,item,weapon,smg,0,0,0,0,0,3,5,0,0
5347,#CSO2_ITEM_NAME_kriss_superv_ruby1,krisssuperv,ruby1,item,weapon,smg,0,0,0,0,0,3,5,0,0
5348,#CSO2_ITEM_NAME_MP7_ruby1,mp7,ruby1,item,weapon,smg,0,0,0,0,0,3,5,0,0
5349,#CSO2_ITEM_NAME_knife_oberon,default_knife,oberon,item,weapon,knife,2,0,0,0,0,0,5,0,0
5350,#CSO2_ITEM_NAME_m3grease_opal1,m3grease,opal1,item,weapon,smg,0,0,0,0,0,0,0,0,0
5351,#CSO2_ITEM_NAME_thompson_opal1,thompson,opal1,item,weapon,smg,0,0,0,0,0,0,0,0,0
5352,#CSO2_ITEM_NAME_bar_opal1,bar,opal1,item,weapon,mach,0,0,1|2|3|5|6|8|14|15|17|20|22|24|25|26|27|29|36|37|38|42|44|45|46|48|49|51|53|55|57|58|59|61|63|65,0,0,0,0,0,0
5353,#CSO2_ITEM_NAME_tomahawkss_fire,tomahawkss,fire,item,weapon,knife,2,0,0,0,0,0,5,0,0
5354,#CSO2_ITEM_NAME_tomahawkss_black,tomahawkss,black,item,weapon,knife,2,0,0,0,0,0,5,0,0
5355,#CSO2_ITEM_NAME_scarH_athena,scarh,athena,item,weapon,rifle,0,0,0,0,0,0,5,0,0
5356,#CSO2_ITEM_NAME_deserteagle_athena,deserteagle,athena,item,weapon,pistol,1,0,0,0,0,0,5,0,0
5357,#CSO2_ITEM_NAME_MP7_miu,mp7,miu,item,weapon,smg,0,0,0,0,0,0,5,0,0
5358,#CSO2_ITEM_NAME_p228_miu,p228,miu,item,weapon,pistol,1,0,0,0,0,0,5,0,0
5360,#CSO2_ITEM_NAME_elites_neon1,elites,neon1,item,weapon,pistol,1,2,0,0,0,3,5,0,0
5362,#CSO2_ITEM_NAME_knife_dione,default_knife,dione,item,weapon,knife,2,0,0,0,0,0,5,0,0
5363,#CSO2_ITEM_NAME_m60steam_prototype,m60steam,prototype,item,weapon,mach,0,0,1|2|3|5|6|8|14|15|17|20|22|24|25|26|27|29|36|37|38|42|44|45|46|48|49|51|53|55|57|58|59|61|63|65,0,0,0,5,0,0
5364,#CSO2_ITEM_NAME_lr300_eagle,lr300,eagle,item,weapon,rifle,0,0,0,0,0,0,5,0,0
5365,#CSO2_ITEM_NAME_knife_2018dog,default_knife,2018dog,item,weapon,knife,2,0,0,0,0,0,5,0,0
5366,#CSO2_ITEM_NAME_m27iar_xmas,m27iar,xmas,item,weapon,mach,0,0,0,0,0,0,5,0,0
5367,#CSO2_ITEM_NAME_ar57_xmas,ar57,xmas,item,weapon,smg,0,0,0,0,0,3,5,0,0
5368,#CSO2_ITEM_NAME_GILBOASNAKE_xmas,gilboasnake,xmas,item,weapon,rifle,0,0,0,0,0,0,5,0,0
5369,#CSO2_ITEM_NAME_galilsniper_xmas,galilsniper,xmas,item,weapon,snip,0,0,0,0,0,0,5,0,0
5370,#CSO2_ITEM_NAME_mk18pulse_proto,mk18pulse,proto,item,weapon,rifle,0,3,0,0,0,0,5,0,0
5997,#CSO2_ITEM_NAME_m60_bfg,m60,bfg,item,weapon,mach,0,0,1|2|3|5|6|8|14|15|17|20|22|24|25|26|27|29|36|37|38|42|44|45|46|48|49|51|53|55|57|58|59|61|63|65,0,0,3,5,0,0
8000,#CSO2_ITEM_NAME_GOLD_PIECE,GOLD_PIECE,default,item,item,item,0,0,0,0,3,1,5,0,0
8001,#CSO2_ITEM_NAME_GOLD_BAR,GOLD_BAR,default,item,item,item,0,0,0,0,3,1,5,0,0
8002,#CSO2_ITEM_NAME_CHROME_PIECE,CHROME_PIECE,default,item,item,item,0,0,0,0,3,1,0,0,0
8003,#CSO2_ITEM_NAME_CHROME_BAR,CHROME_BAR,default,item,item,item,0,0,0,0,3,1,0,0,0
8004,#CSO2_ITEM_NAME_CARBONFIBER,CARBONFIBER,default,item,item,item,0,0,0,0,3,1,0,0,0
8005,#CSO2_ITEM_NAME_AMETHYST_PIECE,AMETHYST_PIECE,default,item,item,item,0,0,0,0,3,1,0,0,0
8006,#CSO2_ITEM_NAME_AMETHYST_BAR,AMETHYST_BAR,default,item,item,item,0,0,0,0,3,1,0,0,0
8007,#CSO2_ITEM_NAME_m1903a3_box_1,m1903a3_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8008,#CSO2_ITEM_NAME_m1903a3_box_2,m1903a3_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8009,#CSO2_ITEM_NAME_m1903a3_box_3,m1903a3_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8010,#CSO2_ITEM_NAME_blueprint_m1garand,blueprint_m1garand,default,item,item,item,0,0,0,0,3,1,0,0,0
8017,#CSO2_ITEM_NAME_m1garand_box_1,m1garand_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8018,#CSO2_ITEM_NAME_m1garand_box_2,m1garand_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8019,#CSO2_ITEM_NAME_m1garand_box_3,m1garand_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8020,#CSO2_ITEM_NAME_blueprint_m14ebr,blueprint_m14ebr,default,item,item,item,0,0,0,0,3,1,0,0,0
8021,#CSO2_ITEM_NAME_SNOW_PIECE,SNOW_PIECE,default,item,item,item,0,0,0,0,3,1,0,0,0
8022,#CSO2_ITEM_NAME_SNOW_BAR,SNOW_BAR,default,item,item,item,0,0,0,0,3,1,0,0,0
8023,#CSO2_ITEM_NAME_m14ebr_box_1,m14ebr_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8024,#CSO2_ITEM_NAME_m14ebr_box_2,m14ebr_box,default,item,item,item,0,0,0,0,3,1,0,0,0
8025,#CSO2_ITEM_NAME_m14ebr_box_3,m14ebr_box,default,item,item,item,0,0,0,0,3,1,0,0,0
